,Postcode,Baths,Bedrooms,Parking,Weekly Rental Price,Income
8243,3192,2,3,2,715.0,60810.62357983842
8244,3193,1,2,1,480.0,65677.2584227946
8245,3193,1,3,3,600.0,65677.2584227946
8246,3193,2,4,2,1050.0,65677.2584227946
8247,3193,2,2,2,700.0,65677.2584227946
8248,3193,2,5,4,1100.0,65677.2584227946
8249,3193,2,4,2,1300.0,65677.2584227946
8250,3193,1,3,2,600.0,65677.2584227946
8251,3193,2,4,2,895.0,65677.2584227946
8252,3193,2,3,3,1150.0,65677.2584227946
8253,3193,2,4,3,1850.0,65677.2584227946
8254,3193,3,4,2,1100.0,65677.2584227946
8255,3193,2,4,3,1295.0,65677.2584227946
8256,3193,1,2,2,595.0,65677.2584227946
8257,3193,1,2,2,425.0,65677.2584227946
8258,3193,2,4,2,1000.0,65677.2584227946
8259,3193,1,2,2,450.0,65677.2584227946
8260,3193,3,5,2,2500.0,65677.2584227946
8261,3193,2,3,2,825.0,65677.2584227946
8262,3193,3,4,2,1250.0,65677.2584227946
8263,3193,3,5,4,2000.0,65677.2584227946
8264,3193,1,2,0,430.0,65677.2584227946
8265,3193,1,0,0,750.0,65677.2584227946
8266,3194,1,1,1,320.0,64375.66545795739
8267,3194,1,1,1,350.0,64375.66545795739
8268,3194,2,3,2,900.0,64375.66545795739
8269,3194,1,2,2,440.0,64375.66545795739
8270,3194,1,1,1,300.0,64375.66545795739
8271,3194,1,2,1,410.0,64375.66545795739
8272,3194,3,4,2,900.0,64375.66545795739
8273,3194,1,2,1,370.0,64375.66545795739
8274,3194,2,2,1,480.0,64375.66545795739
8275,3194,1,2,1,430.0,64375.66545795739
8276,3194,1,2,1,420.0,64375.66545795739
8277,3194,1,1,0,350.0,64375.66545795739
8278,3194,2,3,2,625.0,64375.66545795739
8279,3194,1,2,1,385.0,64375.66545795739
8280,3194,1,2,1,395.0,64375.66545795739
8281,3194,2,3,2,670.0,64375.66545795739
8282,3194,1,1,3,325.0,64375.66545795739
8283,3194,1,2,1,450.0,64375.66545795739
8284,3194,1,3,1,530.0,64375.66545795739
8285,3194,2,3,1,590.0,64375.66545795739
8286,3194,1,3,2,650.0,64375.66545795739
8287,3194,3,4,2,1280.0,64375.66545795739
8288,3194,1,1,1,280.0,64375.66545795739
8289,3194,1,2,1,390.0,64375.66545795739
8290,3194,1,1,1,290.0,64375.66545795739
8291,3194,1,3,1,505.0,64375.66545795739
8292,3194,1,1,1,365.0,64375.66545795739
8293,3194,2,2,1,560.0,64375.66545795739
8294,3194,1,1,0,355.0,64375.66545795739
8295,3194,1,2,1,380.0,64375.66545795739
8296,3194,2,3,2,760.0,64375.66545795739
8297,3194,1,1,1,400.0,64375.66545795739
8298,3194,2,2,0,440.0,64375.66545795739
8299,3195,3,4,2,1100.0,65768.56145752408
8300,3195,1,1,1,300.0,65768.56145752408
8301,3195,1,3,1,580.0,65768.56145752408
8302,3195,2,3,2,760.0,65768.56145752408
8303,3195,1,1,1,400.0,65768.56145752408
8304,3195,1,2,2,480.0,65768.56145752408
8305,3195,2,3,1,1000.0,65768.56145752408
8306,3195,1,1,1,440.0,65768.56145752408
8307,3195,2,4,2,780.0,65768.56145752408
8308,3195,3,5,2,1100.0,65768.56145752408
8309,3195,1,2,2,435.0,65768.56145752408
8310,3195,1,2,1,430.0,65768.56145752408
8311,3195,1,2,1,350.0,65768.56145752408
8312,3195,2,3,2,580.0,65768.56145752408
8313,3195,1,2,1,460.0,65768.56145752408
8314,3195,1,2,1,500.0,65768.56145752408
8315,3195,1,2,1,410.0,65768.56145752408
8316,3195,1,1,1,325.0,65768.56145752408
8317,3195,1,2,1,475.0,65768.56145752408
8318,3195,2,4,2,1600.0,65768.56145752408
8319,3195,1,2,1,450.0,65768.56145752408
8320,3195,2,3,2,850.0,65768.56145752408
8321,3195,1,2,1,420.0,65768.56145752408
8322,3195,1,2,1,400.0,65768.56145752408
8323,3195,1,2,1,575.0,65768.56145752408
8324,3195,3,4,2,750.0,65768.56145752408
8325,3195,2,3,2,795.0,65768.56145752408
8326,3195,1,1,1,375.0,65768.56145752408
8327,3195,1,3,1,600.0,65768.56145752408
8328,3195,2,5,2,800.0,65768.56145752408
8329,3195,1,2,2,415.0,65768.56145752408
8330,3195,4,8,4,1300.0,65768.56145752408
8331,3195,2,3,2,740.0,65768.56145752408
8332,3195,1,1,1,340.0,65768.56145752408
8333,3195,2,3,2,680.0,65768.56145752408
8334,3195,3,4,2,680.0,65768.56145752408
8335,3195,2,2,2,525.0,65768.56145752408
8336,3195,1,2,1,425.0,65768.56145752408
8337,3195,1,2,2,460.0,65768.56145752408
8338,3195,3,4,2,1250.0,65768.56145752408
8339,3195,3,3,2,1250.0,65768.56145752408
8340,3195,2,2,2,575.0,65768.56145752408
8341,3195,1,2,1,520.0,65768.56145752408
8342,3195,1,2,1,380.0,65768.56145752408
8343,3195,3,3,2,1100.0,65768.56145752408
8344,3195,2,2,1,480.0,65768.56145752408
8345,3195,1,2,1,470.0,65768.56145752408
8346,3196,1,2,1,400.0,65086.99099678839
8347,3196,1,3,1,660.0,65086.99099678839
8348,3196,2,3,1,630.0,65086.99099678839
8349,3196,2,4,0,600.0,65086.99099678839
8350,3196,2,2,1,490.0,65086.99099678839
8351,3196,2,2,1,440.0,65086.99099678839
8352,3196,1,2,2,370.0,65086.99099678839
8353,3196,1,3,2,470.0,65086.99099678839
8354,3196,1,2,1,350.0,65086.99099678839
8355,3196,1,2,1,360.0,65086.99099678839
8356,3196,1,2,0,700.0,65086.99099678839
8357,3196,2,3,2,650.0,65086.99099678839
8358,3196,1,3,1,420.0,65086.99099678839
8359,3196,2,3,2,720.0,65086.99099678839
8360,3196,2,3,1,540.0,65086.99099678839
8361,3196,1,2,2,430.0,65086.99099678839
8362,3196,2,4,2,600.0,65086.99099678839
8363,3196,1,3,1,600.0,65086.99099678839
8364,3196,1,2,1,415.0,65086.99099678839
8365,3196,1,2,2,365.0,65086.99099678839
8366,3196,2,3,2,710.0,65086.99099678839
8367,3196,1,3,2,435.0,65086.99099678839
8368,3196,1,2,1,430.0,65086.99099678839
8369,3196,1,2,1,425.0,65086.99099678839
8370,3196,1,2,1,395.0,65086.99099678839
8371,3196,2,3,1,580.0,65086.99099678839
8372,3197,2,4,4,795.0,62463.8802571814
8373,3197,2,3,1,675.0,62463.8802571814
8374,3197,1,3,1,475.0,62463.8802571814
8375,3197,2,3,2,600.0,62463.8802571814
8376,3197,2,3,2,650.0,62463.8802571814
8377,3197,3,3,2,700.0,62463.8802571814
8378,3197,1,2,1,380.0,62463.8802571814
8379,3197,2,3,2,550.0,62463.8802571814
8380,3197,1,2,1,420.0,62463.8802571814
8381,3197,2,4,2,815.0,62463.8802571814
8382,3197,2,3,2,980.0,62463.8802571814
8383,3197,3,3,2,670.0,62463.8802571814
8384,3197,2,3,1,560.0,62463.8802571814
8385,3197,2,3,2,675.0,62463.8802571814
8386,3197,2,2,1,465.0,62463.8802571814
8387,3197,2,4,2,650.0,62463.8802571814
8388,3197,3,3,2,900.0,62463.8802571814
8389,3197,1,3,1,490.0,62463.8802571814
8390,3198,1,3,3,550.0,59471.2096640758
8391,3198,2,3,2,550.0,59471.2096640758
8392,3198,1,3,2,550.0,59471.2096640758
8393,3198,1,3,6,420.0,59471.2096640758
8394,3198,1,2,1,400.0,59471.2096640758
8395,3198,2,4,2,850.0,59471.2096640758
8396,3198,2,4,2,680.0,59471.2096640758
8397,3198,1,2,1,370.0,59471.2096640758
8398,3198,2,2,1,375.0,59471.2096640758
8399,3198,2,3,2,480.0,59471.2096640758
8400,3198,2,2,1,470.0,59471.2096640758
8401,3198,1,3,1,400.0,59471.2096640758
8402,3198,1,2,1,350.0,59471.2096640758
8403,3198,2,4,1,625.0,59471.2096640758
8404,3198,2,3,1,565.0,59471.2096640758
8405,3198,1,2,0,375.0,59471.2096640758
8406,3198,1,3,4,480.0,59471.2096640758
8407,3198,2,3,1,500.0,59471.2096640758
8408,3198,2,3,1,420.0,59471.2096640758
8409,3198,1,2,1,450.0,59471.2096640758
8410,3198,1,3,2,520.0,59471.2096640758
8411,3198,1,3,2,460.0,59471.2096640758
8412,3198,2,3,2,500.0,59471.2096640758
8413,3198,3,3,2,570.0,59471.2096640758
8414,3198,1,2,1,310.0,59471.2096640758
8415,3198,2,4,5,499.0,59471.2096640758
8416,3198,1,2,1,375.0,59471.2096640758
8417,3198,1,3,2,415.0,59471.2096640758
8418,3198,1,1,1,330.0,59471.2096640758
8419,3198,3,4,2,975.0,59471.2096640758
8420,3199,1,1,0,360.0,55736.858677087366
8421,3199,2,3,2,630.0,55736.858677087366
8422,3199,2,4,2,600.0,55736.858677087366
8423,3199,1,1,0,210.0,55736.858677087366
8424,3199,2,3,1,470.0,55736.858677087366
8425,3199,1,3,3,500.0,55736.858677087366
8426,3199,1,2,1,370.0,55736.858677087366
8427,3199,1,4,2,520.0,55736.858677087366
8428,3199,2,3,2,470.0,55736.858677087366
8429,3199,1,2,1,425.0,55736.858677087366
8430,3199,1,3,2,390.0,55736.858677087366
8431,3199,1,2,1,385.0,55736.858677087366
8432,3199,2,4,2,560.0,55736.858677087366
8433,3199,2,4,1,540.0,55736.858677087366
8434,3199,1,2,1,350.0,55736.858677087366
8435,3199,2,4,2,570.0,55736.858677087366
8436,3199,1,2,0,335.0,55736.858677087366
8437,3199,1,1,1,300.0,55736.858677087366
8438,3199,2,3,2,570.0,55736.858677087366
8439,3199,1,2,1,295.0,55736.858677087366
8440,3199,1,2,0,390.0,55736.858677087366
8441,3199,1,3,1,430.0,55736.858677087366
8442,3199,1,3,0,400.0,55736.858677087366
8443,3199,1,2,1,440.0,55736.858677087366
8444,3199,1,2,1,460.0,55736.858677087366
8445,3199,1,3,1,335.0,55736.858677087366
8446,3199,2,4,2,495.0,55736.858677087366
8447,3199,2,4,2,440.0,55736.858677087366
8448,3199,1,3,2,370.0,55736.858677087366
8449,3199,1,3,1,2100.0,55736.858677087366
8450,3199,1,3,2,500.0,55736.858677087366
8451,3199,2,3,1,480.0,55736.858677087366
8452,3199,2,3,2,500.0,55736.858677087366
8453,3199,1,1,1,255.0,55736.858677087366
8454,3199,2,3,2,580.0,55736.858677087366
8455,3199,1,2,1,340.0,55736.858677087366
8456,3199,1,2,1,335.0,55736.858677087366
8457,3199,1,1,1,340.0,55736.858677087366
8458,3199,1,1,0,245.0,55736.858677087366
8459,3199,2,4,3,500.0,55736.858677087366
8460,3199,1,2,1,410.0,55736.858677087366
8461,3199,1,3,1,410.0,55736.858677087366
8462,3199,1,2,2,350.0,55736.858677087366
8463,3199,2,4,1,630.0,55736.858677087366
8464,3199,1,3,2,550.0,55736.858677087366
8465,3199,2,4,2,650.0,55736.858677087366
8466,3199,1,3,1,495.0,55736.858677087366
8467,3199,1,1,0,400.0,55736.858677087366
8468,3199,1,3,1,440.0,55736.858677087366
8469,3199,1,1,0,200.0,55736.858677087366
8470,3199,2,5,3,995.0,55736.858677087366
8471,3199,2,4,2,535.0,55736.858677087366
8472,3199,1,1,0,240.0,55736.858677087366
8473,3199,2,4,2,530.0,55736.858677087366
8474,3199,1,2,1,320.0,55736.858677087366
8475,3199,1,3,2,495.0,55736.858677087366
8476,3199,1,2,2,370.0,55736.858677087366
8477,3199,1,2,1,290.0,55736.858677087366
8478,3199,1,0,0,150.0,55736.858677087366
8479,3199,1,1,1,250.0,55736.858677087366
8480,3199,1,3,1,550.0,55736.858677087366
8481,3199,1,2,2,430.0,55736.858677087366
8482,3199,1,2,1,345.0,55736.858677087366
8483,3199,1,4,3,495.0,55736.858677087366
8484,3199,1,3,1,425.0,55736.858677087366
8485,3199,2,4,4,865.0,55736.858677087366
8486,3199,1,3,1,455.0,55736.858677087366
8487,3199,1,1,1,360.0,55736.858677087366
8488,3199,2,4,2,575.0,55736.858677087366
8489,3199,1,3,5,450.0,55736.858677087366
8490,3199,1,3,3,380.0,55736.858677087366
8491,3199,2,5,4,799.0,55736.858677087366
8492,3199,1,0,0,258.0,55736.858677087366
8493,3199,2,3,2,490.0,55736.858677087366
8494,3199,1,2,1,280.0,55736.858677087366
8495,3199,1,3,2,470.0,55736.858677087366
8496,3199,1,1,1,145.0,55736.858677087366
8497,3199,2,3,2,730.0,55736.858677087366
8498,3199,1,2,1,395.0,55736.858677087366
8499,3199,1,3,1,450.0,55736.858677087366
8500,3199,3,5,3,1100.0,55736.858677087366
8501,3199,1,0,0,250.0,55736.858677087366
8502,3199,1,1,0,235.0,55736.858677087366
8503,3199,1,3,1,420.0,55736.858677087366
8504,3199,1,2,1,285.0,55736.858677087366
8505,3199,1,1,1,260.0,55736.858677087366
8506,3200,1,3,1,370.0,44473.23200028912
8507,3200,1,3,2,425.0,44473.23200028912
8508,3200,1,3,2,400.0,44473.23200028912
8509,3200,1,3,1,350.0,44473.23200028912
8510,3200,1,3,4,410.0,44473.23200028912
8511,3200,1,3,2,420.0,44473.23200028912
8512,3200,1,3,4,400.0,44473.23200028912
8513,3200,1,3,1,400.0,44473.23200028912
8514,3200,1,3,0,395.0,44473.23200028912
8515,3200,1,3,0,385.0,44473.23200028912
8516,3200,1,3,1,375.0,44473.23200028912
8517,3200,1,3,2,380.0,44473.23200028912
8518,3201,2,3,2,550.0,57485.16752145931
8519,3201,1,4,2,450.0,57485.16752145931
8520,3201,2,3,1,475.0,57485.16752145931
8521,3201,1,3,2,430.0,57485.16752145931
8522,3201,2,3,2,450.0,57485.16752145931
8523,3201,2,3,2,410.0,57485.16752145931
8524,3201,2,4,2,530.0,57485.16752145931
8525,3201,2,3,1,440.0,57485.16752145931
8526,3201,2,3,5,450.0,57485.16752145931
8527,3201,2,3,1,420.0,57485.16752145931
8528,3201,2,4,2,490.0,57485.16752145931
8529,3201,1,3,1,430.0,57485.16752145931
8530,3201,1,3,0,430.0,57485.16752145931
8531,3201,2,3,1,380.0,57485.16752145931
8532,3201,2,3,2,500.0,57485.16752145931
8533,3201,2,3,2,460.0,57485.16752145931
8534,3201,2,2,1,450.0,57485.16752145931
8535,3201,2,3,2,520.0,57485.16752145931
8536,3202,2,3,2,650.0,56133.63618323414
8537,3202,2,3,2,620.0,56133.63618323414
8538,3202,3,4,2,675.0,56133.63618323414
8539,3202,2,5,2,530.0,56133.63618323414
8540,3204,1,2,2,650.0,66951.21864322622
8541,3204,2,3,2,790.0,66951.21864322622
8542,3204,1,3,2,625.0,66951.21864322622
8543,3204,2,2,1,540.0,66951.21864322622
8544,3204,1,1,1,285.0,66951.21864322622
8545,3204,2,2,1,490.0,66951.21864322622
8546,3204,3,3,2,1000.0,66951.21864322622
8547,3204,1,1,1,280.0,66951.21864322622
8548,3204,3,3,1,740.0,66951.21864322622
8549,3204,2,4,2,550.0,66951.21864322622
8550,3204,1,2,1,360.0,66951.21864322622
8551,3204,2,4,3,890.0,66951.21864322622
8552,3204,1,2,1,550.0,66951.21864322622
8553,3204,1,2,1,415.0,66951.21864322622
8554,3204,1,2,1,420.0,66951.21864322622
8555,3204,1,3,1,600.0,66951.21864322622
8556,3204,2,2,1,525.0,66951.21864322622
8557,3204,1,2,1,480.0,66951.21864322622
8558,3204,1,2,1,430.0,66951.21864322622
8559,3204,2,3,2,700.0,66951.21864322622
8560,3204,2,3,1,650.0,66951.21864322622
8561,3204,2,4,2,1100.0,66951.21864322622
8562,3204,1,1,1,385.0,66951.21864322622
8563,3204,2,3,1,625.0,66951.21864322622
8564,3204,2,2,1,470.0,66951.21864322622
8565,3204,1,2,1,460.0,66951.21864322622
8566,3204,2,4,3,1095.0,66951.21864322622
8567,3204,2,2,2,550.0,66951.21864322622
8568,3204,2,2,1,590.0,66951.21864322622
8569,3204,1,2,2,395.0,66951.21864322622
8570,3204,1,3,0,610.0,66951.21864322622
8571,3204,1,2,1,380.0,66951.21864322622
8572,3204,2,3,2,530.0,66951.21864322622
8573,3204,2,4,2,890.0,66951.21864322622
8574,3204,1,1,1,300.0,66951.21864322622
8575,3204,2,4,2,1550.0,66951.21864322622
8576,3204,1,2,1,365.0,66951.21864322622
8577,3204,1,2,1,490.0,66951.21864322622
8578,3204,2,4,2,900.0,66951.21864322622
8579,3204,1,2,1,470.0,66951.21864322622
8580,3204,2,2,1,550.0,66951.21864322622
8581,3204,3,4,2,1100.0,66951.21864322622
8582,3204,1,3,2,600.0,66951.21864322622
8583,3204,1,1,1,350.0,66951.21864322622
8584,3204,1,2,2,550.0,66951.21864322622
8585,3204,3,3,1,700.0,66951.21864322622
8586,3204,2,2,1,560.0,66951.21864322622
8587,3204,3,4,2,900.0,66951.21864322622
8588,3204,2,3,1,630.0,66951.21864322622
8589,3204,1,1,1,380.0,66951.21864322622
8590,3204,1,1,1,310.0,66951.21864322622
8591,3204,1,2,1,340.0,66951.21864322622
8592,3204,1,2,1,495.0,66951.21864322622
8593,3204,1,2,1,395.0,66951.21864322622
8594,3204,1,1,1,298.0,66951.21864322622
8595,3204,1,2,1,450.0,66951.21864322622
8596,3204,2,3,2,640.0,66951.21864322622
8597,3204,1,3,1,510.0,66951.21864322622
8598,3204,1,3,1,650.0,66951.21864322622
8599,3204,2,4,2,850.0,66951.21864322622
8600,3204,2,3,2,720.0,66951.21864322622
8601,3204,1,1,1,335.0,66951.21864322622
8602,3204,2,2,1,520.0,66951.21864322622
8603,3204,2,3,3,900.0,66951.21864322622
8604,3204,2,4,1,850.0,66951.21864322622
8605,3204,1,1,1,290.0,66951.21864322622
8606,3204,5,6,1,860.0,66951.21864322622
8607,3204,2,4,2,760.0,66951.21864322622
8608,3204,2,3,2,540.0,66951.21864322622
8609,3204,2,4,2,899.0,66951.21864322622
8610,3204,1,3,1,550.0,66951.21864322622
8611,3204,2,3,1,595.0,66951.21864322622
8612,3204,2,2,1,495.0,66951.21864322622
8613,3204,1,2,1,425.0,66951.21864322622
8614,3204,3,4,2,1000.0,66951.21864322622
8615,3204,1,3,1,430.0,66951.21864322622
8616,3204,1,3,2,650.0,66951.21864322622
8617,3204,1,4,3,750.0,66951.21864322622
8618,3204,2,4,2,750.0,66951.21864322622
8619,3204,1,3,2,510.0,66951.21864322622
8620,3204,1,2,1,335.0,66951.21864322622
8621,3204,2,3,1,795.0,66951.21864322622
8622,3204,1,2,1,410.0,66951.21864322622
8623,3204,1,2,2,450.0,66951.21864322622
8624,3204,1,2,1,390.0,66951.21864322622
8625,3204,1,2,4,1000.0,66951.21864322622
8626,3204,1,2,2,490.0,66951.21864322622
8627,3204,1,3,1,625.0,66951.21864322622
8628,3204,2,3,2,810.0,66951.21864322622
8629,3204,1,2,0,480.0,66951.21864322622
8630,3204,2,4,2,1150.0,66951.21864322622
8631,3204,2,3,0,625.0,66951.21864322622
8632,3204,1,2,2,425.0,66951.21864322622
8633,3204,1,3,2,540.0,66951.21864322622
8634,3204,2,3,1,765.0,66951.21864322622
8635,3205,2,3,2,1100.0,76204.6539490241
8636,3205,1,1,0,545.0,76204.6539490241
8637,3205,1,2,0,695.0,76204.6539490241
8638,3205,2,3,2,1400.0,76204.6539490241
8639,3205,2,2,1,550.0,76204.6539490241
8640,3205,1,1,0,450.0,76204.6539490241
8641,3205,1,1,0,325.0,76204.6539490241
8642,3205,2,2,1,735.0,76204.6539490241
8643,3205,1,1,0,525.0,76204.6539490241
8644,3205,2,2,1,600.0,76204.6539490241
8645,3205,2,2,2,670.0,76204.6539490241
8646,3205,1,3,1,720.0,76204.6539490241
8647,3205,1,1,1,550.0,76204.6539490241
8648,3205,1,2,1,530.0,76204.6539490241
8649,3205,2,3,0,1400.0,76204.6539490241
8650,3205,1,2,1,775.0,76204.6539490241
8651,3205,1,1,1,340.0,76204.6539490241
8652,3205,2,4,1,1200.0,76204.6539490241
8653,3205,2,2,2,750.0,76204.6539490241
8654,3205,1,2,0,750.0,76204.6539490241
8655,3205,1,2,0,700.0,76204.6539490241
8656,3205,2,3,1,640.0,76204.6539490241
8657,3205,1,2,0,525.0,76204.6539490241
8658,3205,1,3,1,650.0,76204.6539490241
8659,3205,1,1,0,220.0,76204.6539490241
8660,3205,1,2,1,780.0,76204.6539490241
8661,3205,1,2,1,550.0,76204.6539490241
8662,3205,2,2,1,695.0,76204.6539490241
8663,3205,1,2,1,500.0,76204.6539490241
8664,3205,1,1,0,425.0,76204.6539490241
8665,3205,2,2,1,565.0,76204.6539490241
8666,3205,2,2,1,1500.0,76204.6539490241
8667,3205,2,2,1,620.0,76204.6539490241
8668,3205,1,1,1,430.0,76204.6539490241
8669,3205,1,2,0,450.0,76204.6539490241
8670,3205,1,2,1,575.0,76204.6539490241
8671,3205,1,1,0,390.0,76204.6539490241
8672,3205,1,1,1,390.0,76204.6539490241
8673,3205,1,1,0,500.0,76204.6539490241
8674,3205,1,1,1,400.0,76204.6539490241
8675,3205,2,2,0,500.0,76204.6539490241
8676,3205,3,2,0,780.0,76204.6539490241
8677,3205,1,4,3,1000.0,76204.6539490241
8678,3205,2,3,0,900.0,76204.6539490241
8679,3205,2,2,1,750.0,76204.6539490241
8680,3205,2,3,1,950.0,76204.6539490241
8681,3205,2,3,1,700.0,76204.6539490241
8682,3205,1,2,1,800.0,76204.6539490241
8683,3205,1,3,0,540.0,76204.6539490241
8684,3205,2,2,1,580.0,76204.6539490241
8685,3205,1,1,1,415.0,76204.6539490241
8686,3205,1,2,2,650.0,76204.6539490241
8687,3205,2,2,1,650.0,76204.6539490241
8688,3205,2,2,1,2000.0,76204.6539490241
8689,3205,2,2,2,800.0,76204.6539490241
8690,3205,2,2,1,800.0,76204.6539490241
8691,3205,1,2,1,490.0,76204.6539490241
8692,3205,1,1,0,400.0,76204.6539490241
8693,3205,2,2,1,700.0,76204.6539490241
8694,3205,2,3,2,900.0,76204.6539490241
8695,3205,2,3,1,1180.0,76204.6539490241
8696,3205,1,2,1,525.0,76204.6539490241
8697,3205,1,0,0,295.0,76204.6539490241
8698,3205,2,3,1,850.0,76204.6539490241
8699,3205,2,2,1,925.0,76204.6539490241
8700,3205,2,2,1,900.0,76204.6539490241
8701,3205,3,3,1,3750.0,76204.6539490241
8702,3206,1,1,1,365.0,84683.77506141887
8703,3206,1,1,0,670.0,84683.77506141887
8704,3206,1,3,0,680.0,84683.77506141887
8705,3206,2,4,0,1600.0,84683.77506141887
8706,3206,1,3,0,890.0,84683.77506141887
8707,3206,2,3,1,1350.0,84683.77506141887
8708,3206,1,1,1,380.0,84683.77506141887
8709,3206,1,1,0,495.0,84683.77506141887
8710,3206,2,3,1,1300.0,84683.77506141887
8711,3206,1,2,1,470.0,84683.77506141887
8712,3206,2,3,1,1400.0,84683.77506141887
8713,3206,1,1,0,395.0,84683.77506141887
8714,3206,1,1,0,450.0,84683.77506141887
8715,3206,1,2,0,475.0,84683.77506141887
8716,3206,1,1,1,455.0,84683.77506141887
8717,3206,2,3,0,995.0,84683.77506141887
8718,3206,1,2,0,320.0,84683.77506141887
8719,3206,1,2,0,520.0,84683.77506141887
8720,3206,3,4,2,1300.0,84683.77506141887
8721,3206,1,2,0,620.0,84683.77506141887
8722,3206,1,2,0,450.0,84683.77506141887
8723,3206,1,1,0,365.0,84683.77506141887
8724,3206,2,2,1,945.0,84683.77506141887
8725,3206,3,4,2,1800.0,84683.77506141887
8726,3206,2,3,0,1175.0,84683.77506141887
8727,3206,1,2,1,850.0,84683.77506141887
8728,3206,1,1,1,400.0,84683.77506141887
8729,3206,1,3,0,730.0,84683.77506141887
8730,3207,3,4,2,1450.0,76993.61427807384
8731,3207,2,3,2,950.0,76993.61427807384
8732,3207,1,2,1,625.0,76993.61427807384
8733,3207,1,2,1,530.0,76993.61427807384
8734,3207,1,3,0,800.0,76993.61427807384
8735,3207,1,4,1,890.0,76993.61427807384
8736,3207,1,1,1,725.0,76993.61427807384
8737,3207,1,2,0,680.0,76993.61427807384
8738,3207,1,2,0,595.0,76993.61427807384
8739,3207,2,3,2,1000.0,76993.61427807384
8740,3207,2,4,0,1190.0,76993.61427807384
8741,3207,1,1,0,395.0,76993.61427807384
8742,3207,1,2,0,650.0,76993.61427807384
8743,3207,2,2,2,950.0,76993.61427807384
8744,3207,1,3,1,650.0,76993.61427807384
8745,3207,1,2,1,520.0,76993.61427807384
8746,3207,1,2,1,535.0,76993.61427807384
8747,3207,1,3,2,645.0,76993.61427807384
8748,3207,2,2,1,795.0,76993.61427807384
8749,3207,1,2,1,695.0,76993.61427807384
8750,3207,2,2,1,650.0,76993.61427807384
8751,3207,2,2,1,820.0,76993.61427807384
8752,3207,1,2,2,500.0,76993.61427807384
8753,3207,1,1,1,450.0,76993.61427807384
8754,3207,1,3,1,950.0,76993.61427807384
8755,3207,1,2,1,750.0,76993.61427807384
8756,3207,2,3,2,995.0,76993.61427807384
8757,3207,1,1,0,380.0,76993.61427807384
8758,3207,1,2,1,800.0,76993.61427807384
8759,3207,1,2,0,710.0,76993.61427807384
8760,3207,2,3,2,1200.0,76993.61427807384
8761,3207,1,2,1,600.0,76993.61427807384
8762,3207,2,3,2,750.0,76993.61427807384
8763,3207,2,2,2,800.0,76993.61427807384
8764,3207,1,1,1,420.0,76993.61427807384
8765,3207,1,2,0,555.0,76993.61427807384
8766,3207,1,2,0,500.0,76993.61427807384
8767,3207,1,1,1,495.0,76993.61427807384
8768,3207,1,3,0,590.0,76993.61427807384
8769,3207,1,3,0,750.0,76993.61427807384
8770,3207,3,3,2,1750.0,76993.61427807384
8771,3207,1,2,0,520.0,76993.61427807384
8772,3207,1,3,0,615.0,76993.61427807384
8773,3207,1,2,1,510.0,76993.61427807384
8774,3207,1,1,1,430.0,76993.61427807384
8775,3207,2,2,0,850.0,76993.61427807384
8776,3207,1,2,1,550.0,76993.61427807384
8777,3207,2,2,1,625.0,76993.61427807384
8778,3207,3,3,2,800.0,76993.61427807384
8779,3207,1,3,0,550.0,76993.61427807384
8780,3207,1,2,1,575.0,76993.61427807384
8781,3207,1,2,1,525.0,76993.61427807384
8782,3207,1,2,2,515.0,76993.61427807384
8783,3207,2,2,1,750.0,76993.61427807384
8784,3207,1,2,2,685.0,76993.61427807384
8785,3207,1,1,1,480.0,76993.61427807384
8786,3211,2,3,0,750.0,58800.75549258126
8787,3212,1,3,2,450.0,61774.91873059364
8788,3212,2,4,0,550.0,61774.91873059364
8789,3212,2,3,2,430.0,61774.91873059364
8790,3212,2,4,0,480.0,61774.91873059364
8791,3212,2,4,2,480.0,61774.91873059364
8792,3212,2,4,2,550.0,61774.91873059364
8793,3212,2,5,2,580.0,61774.91873059364
8794,3212,1,3,1,400.0,61774.91873059364
8795,3212,2,3,2,480.0,61774.91873059364
8796,3212,2,2,1,410.0,61774.91873059364
8797,3212,1,3,1,460.0,61774.91873059364
8798,3212,1,2,1,380.0,61774.91873059364
8799,3212,2,3,1,450.0,61774.91873059364
8800,3212,2,4,2,530.0,61774.91873059364
8801,3212,2,3,2,510.0,61774.91873059364
8802,3212,1,3,2,430.0,61774.91873059364
8803,3212,2,4,2,560.0,61774.91873059364
8804,3212,2,2,1,430.0,61774.91873059364
8805,3212,1,1,0,200.0,61774.91873059364
8806,3212,2,4,2,520.0,61774.91873059364
8807,3212,1,2,2,380.0,61774.91873059364
8808,3212,1,2,1,350.0,61774.91873059364
8809,3212,1,3,2,425.0,61774.91873059364
8810,3212,2,5,2,650.0,61774.91873059364
8811,3212,2,4,2,450.0,61774.91873059364
8812,3212,2,3,2,450.0,61774.91873059364
8813,3212,2,3,1,480.0,61774.91873059364
8814,3213,1,2,31,850.0,0.0
8815,3213,2,4,5,620.0,0.0
8816,3213,2,4,2,490.0,0.0
8817,3213,2,4,2,850.0,0.0
8818,3214,1,3,2,340.0,45733.51732875637
8819,3214,1,3,2,350.0,45733.51732875637
8820,3214,1,3,0,330.0,45733.51732875637
8821,3214,1,2,1,260.0,45733.51732875637
8822,3214,2,3,2,530.0,45733.51732875637
