geo_point_2d,geo_shape,projection,stop_id,stop_name,latitude,longitude,routeussp,ticketzone,postcode,suburb_name,ward_name,easting,northing,gisfid,fme_feature_type,googlemaps_drive_to
"-38.0314839355, 145.2728720889","{""coordinates"": [145.2728720889, -38.0314839355], ""type"": ""Point""}",MGA zone 55,45549,Strong Dr/Warana Dr (Hampton Park),-38.03148393554790,145.2728720889460,895,2,3976,HAMPTON PARK,RIVER GUM,348422,5789284,1485,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.03148393554785,145.2728720889458/@your+location,17z/data=!4m2!4m1!3e0"
"-38.1082490135, 145.2444790386","{""coordinates"": [145.2444790386, -38.1082490135], ""type"": ""Point""}",MGA zone 55,51812,Bradman Dr/Hall Rd (Cranbourne West),-38.10824901351210,145.24447903864300,"792,760",2,3977,CRANBOURNE WEST,MAYFIELD,346090,5780719,1489,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.10824901351207,145.24447903864305/@your+location,17z/data=!4m2!4m1!3e0"
"-37.9873491177, 145.265298897","{""coordinates"": [145.265298897, -37.9873491177], ""type"": ""Point""}",MGA zone 55,3021,Southern Cross Primary School/John Fawkner Dr (Endeavour Hills),-37.98734911770090,145.26529889696400,845,2,3802,ENDEAVOUR HILLS,FOUR OAKS,347666,5794169,1494,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-37.98734911770093,145.26529889696408/@your+location,17z/data=!4m2!4m1!3e0"
"-37.980090045, 145.2539930188","{""coordinates"": [145.2539930188, -37.980090045], ""type"": ""Point""}",MGA zone 55,3039,Dampier Ct/Daniel Solander Dr (Endeavour Hills),-37.98009004498690,145.2539930188200,843,2,3802,ENDEAVOUR HILLS,FOUR OAKS,346658,5794955,1508,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-37.98009004498686,145.2539930188198/@your+location,17z/data=!4m2!4m1!3e0"
"-37.9813069885, 145.2455391173","{""coordinates"": [145.2455391173, -37.9813069885], ""type"": ""Point""}",MGA zone 55,3042,Daniel Solander Dr/James Cook Dr (Endeavour Hills),-37.981306988506100,145.2455391173340,843,2,3802,ENDEAVOUR HILLS,FOUR OAKS,345918,5794806,1511,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-37.981306988506105,145.2455391173344/@your+location,17z/data=!4m2!4m1!3e0"
"-37.978272937, 145.2439260184","{""coordinates"": [145.2439260184, -37.978272937], ""type"": ""Point""}",MGA zone 55,3043,James Cook Dr/Amalfi Dr (Endeavour Hills),-37.97827293700410,145.24392601835800,843,2,3802,ENDEAVOUR HILLS,FOUR OAKS,345770,5795140,1512,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-37.97827293700409,145.24392601835828/@your+location,17z/data=!4m2!4m1!3e0"
"-38.1416129645, 145.2935559682","{""coordinates"": [145.2935559682, -38.1416129645], ""type"": ""Point""}",MGA zone 55,38671,Bandicoot Bvd/Craig Rd (Junction Village),-38.141612964476200,145.29355596821600,"796,795",2,3977,JUNCTION VILLAGE,BALLA BALLA,350462,5777096,1517,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.141612964476174,145.29355596821566/@your+location,17z/data=!4m2!4m1!3e0"
"-38.1569899876, 145.2912800784","{""coordinates"": [145.2912800784, -38.1569899876], ""type"": ""Point""}",MGA zone 55,38673,Craig Rd/Finsbury Rd (Devon Meadows),-38.15698998755350,145.29128007835200,"796,795",2,3977,DEVON MEADOWS,BALLA BALLA,350294,5775386,1519,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.15698998755348,145.29128007835214/@your+location,17z/data=!4m2!4m1!3e0"
"-38.1590060294, 145.3073029104","{""coordinates"": [145.3073029104, -38.1590060294], ""type"": ""Point""}",MGA zone 55,38675,31 Finsbury Rd (Devon Meadows),-38.159006029415400,145.30730291040700,"796,795",2,3977,DEVON MEADOWS,BALLA BALLA,351702,5775189,1521,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.159006029415366,145.30730291040706/@your+location,17z/data=!4m2!4m1!3e0"
"-38.1594429305, 145.3107390951","{""coordinates"": [145.3107390951, -38.1594429305], ""type"": ""Point""}",MGA zone 55,38676,23 Finsbury Rd (Devon Meadows),-38.159442930463300,145.31073909505600,"796,795",2,3977,DEVON MEADOWS,BALLA BALLA,352003,5775146,1522,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.159442930463285,145.31073909505554/@your+location,17z/data=!4m2!4m1!3e0"
"-38.1185010023, 145.3244590152","{""coordinates"": [145.3244590152, -38.1185010023], ""type"": ""Point""}",MGA zone 55,38682,Clyde-Five Ways Rd/Berwick-Cranbourne Rd (Clyde),-38.11850100230470,145.3244590151870,"897,796",2,3978,CLYDE,BALLA BALLA,353123,5779711,1527,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.11850100230467,145.3244590151865/@your+location,17z/data=!4m2!4m1!3e0"
"-38.2138200281, 145.3429950942","{""coordinates"": [145.3429950942, -38.2138200281], ""type"": ""Point""}",MGA zone 55,38689,Harbour Way/Anchorage Dr (Blind Bight),-38.213820028136500,145.34299509417300,795,2,3980,BLIND BIGHT,BALLA BALLA,354938,5769162,1531,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.213820028136475,145.34299509417343/@your+location,17z/data=!4m2!4m1!3e0"
"-38.2146409988, 145.3417769231","{""coordinates"": [145.3417769231, -38.2146409988], ""type"": ""Point""}",MGA zone 55,38690,Seagull Cl/Anchorage Dr (Blind Bight),-38.214640998755100,145.34177692312100,795,2,3980,BLIND BIGHT,BALLA BALLA,354833,5769069,1532,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.214640998755094,145.34177692312065/@your+location,17z/data=!4m2!4m1!3e0"
"-38.2143510049, 145.3384828724","{""coordinates"": [145.3384828724, -38.2143510049], ""type"": ""Point""}",MGA zone 55,38691,Albatross Cl/Fishermans Dr (Blind Bight),-38.214351004886900,145.33848287235800,795,2,3980,BLIND BIGHT,BALLA BALLA,354544,5769096,1533,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.214351004886865,145.33848287235756/@your+location,17z/data=!4m2!4m1!3e0"
"-38.2242240445, 145.3085791131","{""coordinates"": [145.3085791131, -38.2242240445], ""type"": ""Point""}",MGA zone 55,38694,Warneet General Store/Culgoa St (Warneet),-38.22422404454700,145.30857911312000,795,2,3980,WARNEET,BALLA BALLA,351945,5767954,1536,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.22422404454701,145.30857911311986/@your+location,17z/data=!4m2!4m1!3e0"
"-38.212931913, 145.3401370474","{""coordinates"": [145.3401370474, -38.212931913], ""type"": ""Point""}",MGA zone 55,38696,Prion Cl/Fishermans Dr (Blind Bight),-38.212931913011600,145.3401370474300,795,2,3980,BLIND BIGHT,BALLA BALLA,354686,5769257,1538,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.212931913011644,145.3401370474304/@your+location,17z/data=!4m2!4m1!3e0"
"-38.2142899701, 145.3386210967","{""coordinates"": [145.3386210967, -38.2142899701], ""type"": ""Point""}",MGA zone 55,38697,Albatross Cl/Fishermans Dr (Blind Bight),-38.21428997009390,145.33862109666000,795,2,3980,BLIND BIGHT,BALLA BALLA,354556,5769103,1539,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.21428997009385,145.33862109666018/@your+location,17z/data=!4m2!4m1!3e0"
"-38.2140279683, 145.3424300138","{""coordinates"": [145.3424300138, -38.2140279683], ""type"": ""Point""}",MGA zone 55,38698,Seagull Cl/Anchorage Dr (Blind Bight),-38.214027968336700,145.34243001375800,795,2,3980,BLIND BIGHT,BALLA BALLA,354888,5769139,1540,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.214027968336744,145.34243001375793/@your+location,17z/data=!4m2!4m1!3e0"
"-38.2108419843, 145.3439880063","{""coordinates"": [145.3439880063, -38.2108419843], ""type"": ""Point""}",MGA zone 55,38699,Warneet Rd/Blind Bight Rd (Blind Bight),-38.210841984282100,145.34398800634700,795,2,3980,BLIND BIGHT,BALLA BALLA,355019,5769495,1541,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.210841984282055,145.34398800634725/@your+location,17z/data=!4m2!4m1!3e0"
"-38.1343969129, 145.2974428724","{""coordinates"": [145.2974428724, -38.1343969129], ""type"": ""Point""}",MGA zone 55,38706,Jennifer St/South Gippsland Hwy (Junction Village),-38.13439691286870,145.29744287244700,795,2,3977,JUNCTION VILLAGE,BALLA BALLA,350787,5777903,1546,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.13439691286868,145.29744287244668/@your+location,17z/data=!4m2!4m1!3e0"
"-38.1281959411, 145.290581991","{""coordinates"": [145.290581991, -38.1281959411], ""type"": ""Point""}",MGA zone 55,38710,Ballarto Rd/South Gippsland Hwy (Cranbourne),-38.12819594111630,145.29058199096100,795,2,3977,CRANBOURNE,BALLA BALLA,350173,5778581,1550,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.12819594111634,145.29058199096147/@your+location,17z/data=!4m2!4m1!3e0"
"-38.1251779791, 145.2893860901","{""coordinates"": [145.2893860901, -38.1251779791], ""type"": ""Point""}",MGA zone 55,38711,Earlston Cct/South Gippsland Hwy (Cranbourne),-38.12517797912450,145.28938609012300,795,2,3977,CRANBOURNE,BALLA BALLA,350062,5778913,1551,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.12517797912445,145.28938609012306/@your+location,17z/data=!4m2!4m1!3e0"
"-38.033626993, 145.2678530257","{""coordinates"": [145.2678530257, -38.033626993], ""type"": ""Point""}",MGA zone 55,51339,Hampton Park SC/Hallam Rd (Hampton Park),-38.03362699304020,145.26785302572100,"892,893,895,891",2,3976,HAMPTON PARK,RIVER GUM,347985,5789038,1558,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.03362699304022,145.26785302572145/@your+location,17z/data=!4m2!4m1!3e0"
"-37.9908299834, 145.2764901033","{""coordinates"": [145.2764901033, -37.9908299834], ""type"": ""Point""}",MGA zone 55,51348,Hallam North Rd/Belgrave-Hallam Rd (Narre Warren North),-37.990829983350700,145.2764901032830,863,2,3804,NARRE WARREN NORTH,FOUR OAKS,348656,5793801,1565,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-37.990829983350714,145.2764901032834/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0765059823, 145.2968600112","{""coordinates"": [145.2968600112, -38.0765059823], ""type"": ""Point""}",MGA zone 55,51399,Rosebank Dr/Narre Warren-Cranbourne Rd (Cranbourne North),-38.076505982293800,145.2968600111600,841,2,3977,CRANBOURNE NORTH,MAYFIELD,350619,5784326,1582,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.076505982293774,145.2968600111596/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0276229608, 145.2917040783","{""coordinates"": [145.2917040783, -38.0276229608], ""type"": ""Point""}",MGA zone 55,3082,Benmara Crst/Harold Keys Dr (Narre Warren South),-38.02762296078590,145.29170407826200,895,2,3805,NARRE WARREN SOUTH,SPRINGFIELD,350067,5789742,1594,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.02762296078585,145.29170407826228/@your+location,17z/data=!4m2!4m1!3e0"
"-38.026079036, 145.2896769534","{""coordinates"": [145.2896769534, -38.026079036], ""type"": ""Point""}",MGA zone 55,3083,Edgewood Cl/Harold Keys Dr (Narre Warren South),-38.02607903603790,145.28967695343300,895,2,3805,NARRE WARREN SOUTH,SPRINGFIELD,349885,5789911,1595,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.02607903603791,145.28967695343337/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0289490248, 145.328814011","{""coordinates"": [145.328814011, -38.0289490248], ""type"": ""Point""}",MGA zone 55,3693,Parkhill Dr/Princes Hwy (Berwick),-38.02894902483300,145.32881401099400,"838,926,828",2,3806,BERWICK,EDRINGTON,353326,5789655,1596,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.02894902483299,145.32881401099363/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0306979974, 145.3402710536","{""coordinates"": [145.3402710536, -38.0306979974], ""type"": ""Point""}",MGA zone 55,3696,York Rd/Princes Hwy (Berwick),-38.030697997380100,145.340271053556,"838,926,828",2,3806,BERWICK,EDRINGTON,354336,5789478,1599,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.030697997380074,145.340271053556/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0308810205, 145.344948849","{""coordinates"": [145.344948849, -38.0308810205], ""type"": ""Point""}",MGA zone 55,3697,Berwick Village SC/High St (Berwick),-38.03088102047800,145.34494884901200,"835,926,828",2,3806,BERWICK,EDRINGTON,354746,5789465,1600,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.03088102047795,145.34494884901181/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0342159141, 145.3520638673","{""coordinates"": [145.3520638673, -38.0342159141], ""type"": ""Point""}",MGA zone 55,3699,Bain St/Princes Hwy (Berwick),-38.03421591413830,145.3520638673360,"838,926,836",2,3806,BERWICK,EDRINGTON,355378,5789107,1602,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.03421591413833,145.3520638673361/@your+location,17z/data=!4m2!4m1!3e0"
"-38.039956082, 145.3610170644","{""coordinates"": [145.3610170644, -38.039956082], ""type"": ""Point""}",MGA zone 55,3701,Manuka Rd/Princes Hwy (Berwick),-38.03995608196570,145.36101706444400,"837,838,926,836",2,3806,BERWICK,EDRINGTON,356175,5788483,1604,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.03995608196572,145.36101706444387/@your+location,17z/data=!4m2!4m1!3e0"
"-38.040896019, 145.3625229339","{""coordinates"": [145.3625229339, -38.040896019], ""type"": ""Point""}",MGA zone 55,3702,Cardinia St/Princes Hwy (Berwick),-38.04089601903690,145.36252293390600,"837,838,926,836",2,3806,BERWICK,EDRINGTON,356309,5788381,1605,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.04089601903686,145.36252293390646/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0058550865, 145.2895660169","{""coordinates"": [145.2895660169, -38.0058550865], ""type"": ""Point""}",MGA zone 55,3740,Susan Cl/Saffron Dr (Narre Warren),-38.00585508646810,145.2895660168610,891,2,3805,NARRE WARREN,SPRINGFIELD,349834,5792154,1617,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.00585508646806,145.2895660168609/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0074850302, 145.2907591467","{""coordinates"": [145.2907591467, -38.0074850302], ""type"": ""Point""}",MGA zone 55,3741,Tinks Rd/Saffron Dr (Narre Warren),-38.007485030206800,145.29075914674400,891,2,3805,NARRE WARREN,SPRINGFIELD,349943,5791976,1618,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.007485030206816,145.29075914674377/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0196950536, 145.3030739146","{""coordinates"": [145.3030739146, -38.0196950536], ""type"": ""Point""}",MGA zone 55,38064,Fountain Gate SC/Overland Dr (Narre Warren),-38.01969505363640,145.3030739146470,"697,695F","2,6",3805,NARRE WARREN,SPRINGFIELD,351048,5790640,1622,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.01969505363635,145.3030739146465/@your+location,17z/data=!4m2!4m1!3e0"
"-38.2137280326, 145.3809751963","{""coordinates"": [145.3809751963, -38.2137280326], ""type"": ""Point""}",MGA zone 55,38069,Tooradin Post Office/South Gippsland Hwy (Tooradin),-38.213728032623400,145.3809751962920,795,2,3980,TOORADIN,BALLA BALLA,358263,5769232,1623,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.213728032623415,145.3809751962923/@your+location,17z/data=!4m2!4m1!3e0"
"-38.2106220074, 145.3772981042","{""coordinates"": [145.3772981042, -38.2106220074], ""type"": ""Point""}",MGA zone 55,38070,Tooradin Recreation Reserve/South Gippsland Hwy (Tooradin),-38.21062200741730,145.37729810417900,795,2,3980,TOORADIN,BALLA BALLA,357935,5769571,1624,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.21062200741729,145.37729810417946/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0833179666, 145.2825871773","{""coordinates"": [145.2825871773, -38.0833179666], ""type"": ""Point""}",MGA zone 55,48043,Springhill Dr/Thompsons Rd (Cranbourne),-38.08331796655590,145.282587177349,841,2,3977,CRANBOURNE,MAYFIELD,349381,5783548,1630,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.08331796655593,145.282587177349/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0665330252, 145.2989491092","{""coordinates"": [145.2989491092, -38.0665330252], ""type"": ""Point""}",MGA zone 55,48214,Casey Central SC/Narre Warren-Cranbourne Rd (Narre Warren South),-38.066533025193,145.29894910917900,892,2,3805,NARRE WARREN SOUTH,SPRINGFIELD,350782,5785436,1631,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.066533025193,145.29894910917926/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0769809871, 145.2948649492","{""coordinates"": [145.2948649492, -38.0769809871], ""type"": ""Point""}",MGA zone 55,48799,Rosebank Dr/Daphne Way (Cranbourne North),-38.07698098709110,145.29486494920200,799,2,3977,CRANBOURNE NORTH,MAYFIELD,350444,5784271,1643,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.07698098709106,145.29486494920238/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0786259731, 145.2933111153","{""coordinates"": [145.2933111153, -38.0786259731], ""type"": ""Point""}",MGA zone 55,48800,Samantha Cres/Hamilton Dr (Cranbourne North),-38.078625973080200,145.29331111526500,799,2,3977,CRANBOURNE NORTH,MAYFIELD,350312,5784086,1644,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.078625973080186,145.29331111526454/@your+location,17z/data=!4m2!4m1!3e0"
"-38.031455892, 145.2808130942","{""coordinates"": [145.2808130942, -38.031455892], ""type"": ""Point""}",MGA zone 55,3091,Pound Rd/Kilberry Bvd (Hampton Park),-38.03145589198360,145.2808130942080,895,2,3976,HAMPTON PARK,RIVER GUM,349118,5789300,1681,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.03145589198361,145.2808130942083/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0327820094, 145.2784010362","{""coordinates"": [145.2784010362, -38.0327820094], ""type"": ""Point""}",MGA zone 55,3093,Kilberry Valley PS/Warana Dr (Hampton Park),-38.032782009423400,145.27840103622800,895,2,3976,HAMPTON PARK,RIVER GUM,348909,5789148,1683,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.032782009423435,145.27840103622768/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0391829838, 145.2590279982","{""coordinates"": [145.2590279982, -38.0391829838], ""type"": ""Point""}",MGA zone 55,3105,Hampton Park Sec Col/Cairns Rd (Hampton Park),-38.0391829837919,145.2590279981790,891,2,3976,HAMPTON PARK,RIVER GUM,347222,5788407,1686,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.0391829837919,145.2590279981794/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0406400241, 145.2648970683","{""coordinates"": [145.2648970683, -38.0406400241], ""type"": ""Point""}",MGA zone 55,3107,Denver Ct/Cairns Rd (Hampton Park),-38.04064002407160,145.2648970683250,891,2,3976,HAMPTON PARK,RIVER GUM,347741,5788254,1688,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.04064002407156,145.2648970683253/@your+location,17z/data=!4m2!4m1!3e0"
"-37.9871669717, 145.2342750882","{""coordinates"": [145.2342750882, -37.9871669717], ""type"": ""Point""}",MGA zone 55,3113,Betula St/Kidds Rd (Doveton),-37.98716697165330,145.23427508816400,"845,843",2,3177,DOVETON,RIVER GUM,344941,5794138,1693,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-37.98716697165329,145.23427508816428/@your+location,17z/data=!4m2!4m1!3e0"
"-37.9827260353, 145.2404149186","{""coordinates"": [145.2404149186, -37.9827260353], ""type"": ""Point""}",MGA zone 55,3116,Plum St/Power Rd (Doveton),-37.98272603525830,145.24041491863800,"845,843",2,3177,DOVETON,RIVER GUM,345470,5794641,1696,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-37.98272603525828,145.24041491863767/@your+location,17z/data=!4m2!4m1!3e0"
"-37.9805699468, 145.2408429372","{""coordinates"": [145.2408429372, -37.9805699468], ""type"": ""Point""}",MGA zone 55,3117,Power Reserve/Power Rd (Doveton),-37.98056994677070,145.24084293718400,"845,843",2,3177,DOVETON,RIVER GUM,345504,5794880,1697,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-37.98056994677068,145.24084293718383/@your+location,17z/data=!4m2!4m1!3e0"
